Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier
2022,3,30194,34614,"Dallas/Fort Worth, TX","Salt Lake City, UT",11298,14869,DFW,SLC,999,964,255.62,AA
2022,3,30466,34614,"Phoenix, AZ","Salt Lake City, UT",14107,14869,PHX,SLC,507,1430,172.58,DL
2022,3,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",10721,14869,BOS,SLC,2105,788,358.19,DL
2022,3,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",13296,14869,MHT,SLC,2105,20,317.31,WN
2022,3,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",14307,14869,PVD,SLC,2105,28,410.55,DL
2022,3,30977,34614,"Chicago, IL","Salt Lake City, UT",13232,14869,MDW,SLC,1259,172,260.82,WN
2022,3,30977,34614,"Chicago, IL","Salt Lake City, UT",13930,14869,ORD,SLC,1259,805,321.28,DL
2022,3,31453,34614,"Houston, TX","Salt Lake City, UT",12191,14869,HOU,SLC,1214,138,247.57,WN
2022,3,31453,34614,"Houston, TX","Salt Lake City, UT",12266,14869,IAH,SLC,1214,521,276.59,DL
2022,3,31703,34614,"New York City, NY (Metropolitan Area)","Salt Lake City, UT",11618,14869,EWR,SLC,2022,444,325.27,DL
2022,3,31703,34614,"New York City, NY (Metropolitan Area)","Salt Lake City, UT",12197,14869,HPN,SLC,2022,9,385.22,DL
2022,3,31703,34614,"New York City, NY (Metropolitan Area)","Salt Lake City, UT",12391,14869,ISP,SLC,2022,0,435.5,AA
2022,3,31703,34614,"New York City, NY (Metropolitan Area)","Salt Lake City, UT",12478,14869,JFK,SLC,2022,1079,317.81,DL
